Lycophidion meleagris	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	meleagris	BOULENGER	1893	Speckled wolf snake	Tanzania	0	0
Lycophidion meleagris	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	meleagris	BOULENGER	1893	Speckled wolf snake	Kenya	0	0
Lycophidion meleagris	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	meleagris	BOULENGER	1893	Speckled wolf snake	Angola	0	0
Lycophidion meleagris	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	meleagris	BOULENGER	1893	Speckled wolf snake	Republic of the Congo	0	0
Lycophidion namibianum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	namibianum	BROADLEY	1991	Namibian Wolf Snake	Namibia	0	0
Lycophidion nanus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	nanus	BROADLEY	1958		Mozambique	0	0
Lycophidion nanus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	nanus	BROADLEY	1958		Zimbabwe	0	0
Lycophidion nigromaculatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	nigromaculatum	PETERS	1863		Ghana	0	0
Lycophidion nigromaculatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	nigromaculatum	PETERS	1863		Cameroon	0	0
Lycophidion nigromaculatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	nigromaculatum	PETERS	1863		Guinea	0	0
Lycophidion nigromaculatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	nigromaculatum	PETERS	1863		Togo	0	0
Lycophidion ornatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	ornatum	PARKER	1936	Ornate Wolf Snake	Nigeria	0	0
Lycophidion ornatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	ornatum	PARKER	1936	Ornate Wolf Snake	Democratic Republic of the Congo	0	0
Lycophidion ornatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	ornatum	PARKER	1936	Ornate Wolf Snake	Tanzania	0	0
Lycophidion ornatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	ornatum	PARKER	1936	Ornate Wolf Snake	Kenya	0	0
Lycophidion ornatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	ornatum	PARKER	1936	Ornate Wolf Snake	Sudan	0	0
Lycophidion ornatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	ornatum	PARKER	1936	Ornate Wolf Snake	Uganda	0	0
Lycophidion ornatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	ornatum	PARKER	1936	Ornate Wolf Snake	Angola	0	0
Lycophidion ornatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	ornatum	PARKER	1936	Ornate Wolf Snake	Cameroon	0	0
Lycophidion ornatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	ornatum	PARKER	1936	Ornate Wolf Snake	Niger	0	0
Lycophidion ornatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	ornatum	PARKER	1936	Ornate Wolf Snake	Rwanda	0	0
Lycophidion ornatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	ornatum	PARKER	1936	Ornate Wolf Snake	Burundi	0	0
Lycophidion ornatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	ornatum	PARKER	1936	Ornate Wolf Snake	Republic of the Congo	0	0
Lycophidion pygmaeum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	pygmaeum	BROADLEY	1996	Pygmy Wolf Snake	South Africa	0	0
Lycophidion semiannule	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semiannule	PETERS	1854	E: Eastern Wolf SnakeG: stliche Wolfsnatter	South Africa	0	0
Lycophidion semiannule	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semiannule	PETERS	1854	E: Eastern Wolf SnakeG: stliche Wolfsnatter	Tanzania	0	0
Lycophidion semiannule	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semiannule	PETERS	1854	E: Eastern Wolf SnakeG: stliche Wolfsnatter	Mozambique	0	0
Lycophidion semiannule	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semiannule	PETERS	1854	E: Eastern Wolf SnakeG: stliche Wolfsnatter	Malawi	0	0
Lycophidion semiannule	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semiannule	PETERS	1854	E: Eastern Wolf SnakeG: stliche Wolfsnatter	Zambia	0	0
Lycophidion semiannule	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semiannule	PETERS	1854	E: Eastern Wolf SnakeG: stliche Wolfsnatter	Zimbabwe	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Nigeria	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Ghana	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Cameroon	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Ivory Coast	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Niger	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Burkina Faso	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Mali	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Senegal	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Chad	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Guinea	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Benin	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Togo	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Sierra Leone	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Central African Republic	0	0
Lycophidion semicinctum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	semicinctum	DUMRIL, BIBRON  & DUMRIL	1854		Guinea-Bissau	0	0
Lycophidion taylori	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	taylori	BROADLEY & HUGHES	1993	Taylor s wolf snake	Ethiopia	0	0
Lycophidion taylori	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	taylori	BROADLEY & HUGHES	1993	Taylor s wolf snake	Tanzania	0	0
Lycophidion taylori	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	taylori	BROADLEY & HUGHES	1993	Taylor s wolf snake	Senegal	0	0
Lycophidion taylori	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	taylori	BROADLEY & HUGHES	1993	Taylor s wolf snake	Chad	0	0
Lycophidion taylori	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	taylori	BROADLEY & HUGHES	1993	Taylor s wolf snake	Somalia	0	0
Lycophidion taylori	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	taylori	BROADLEY & HUGHES	1993	Taylor s wolf snake	Central African Republic	0	0
Lycophidion uzungwense	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	uzungwense	LOVERIDGE	1932	Red-snouted Wolf Snake	Tanzania	0	0
Lycophidion variegatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	variegatum	BROADLEY	1969	E: Variegated Wolf SnakeG: Bunte Wolfsnatter	South Africa	0	0
Lycophidion variegatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	variegatum	BROADLEY	1969	E: Variegated Wolf SnakeG: Bunte Wolfsnatter	Zambia	0	0
Lycophidion variegatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	variegatum	BROADLEY	1969	E: Variegated Wolf SnakeG: Bunte Wolfsnatter	Zimbabwe	0	0
Lycophidion variegatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	variegatum	BROADLEY	1969	E: Variegated Wolf SnakeG: Bunte Wolfsnatter	Botswana	0	0
Lycophidion variegatum	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Lycophidion	variegatum	BROADLEY	1969	E: Variegated Wolf SnakeG: Bunte Wolfsnatter	Swaziland	0	0
Lygophis paucidens	Dipsadidae, Colubroidea, Serpentes (snakes)	Lygophis	paucidens	HOGE	1953	Hoge's Ground Snake	Brazil	0	0
Lygophis paucidens	Dipsadidae, Colubroidea, Serpentes (snakes)	Lygophis	paucidens	HOGE	1953	Hoge's Ground Snake	Paraguay	0	0
Xenodon dorbignyi	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	dorbignyi	BIBRON	1854	South American Hognose Snake	Brazil	0	0
Xenodon dorbignyi	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	dorbignyi	BIBRON	1854	South American Hognose Snake	Argentina	0	0
Xenodon dorbignyi	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	dorbignyi	BIBRON	1854	South American Hognose Snake	Paraguay	0	0
Xenodon dorbignyi	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	dorbignyi	BIBRON	1854	South American Hognose Snake	Uruguay	0	0
Xenodon histricus	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	histricus	JAN	1863	Jan's Hognose Snake	Brazil	0	0
Xenodon histricus	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	histricus	JAN	1863	Jan's Hognose Snake	Argentina	0	0
Xenodon histricus	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	histricus	JAN	1863	Jan's Hognose Snake	Paraguay	0	0
Xenodon histricus	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	histricus	JAN	1863	Jan's Hognose Snake	Uruguay	0	0
Xenodon matogrossensis	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	matogrossensis	SCROCCHI & CRUZ	1993		Brazil	0	0
Xenodon pulcher	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	pulcher	JAN	1863	G: Falsche Korallenschlange, Dreifarben-Hakennasennatter	Brazil	0	0
Xenodon pulcher	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	pulcher	JAN	1863	G: Falsche Korallenschlange, Dreifarben-Hakennasennatter	Argentina	0	0
Xenodon pulcher	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	pulcher	JAN	1863	G: Falsche Korallenschlange, Dreifarben-Hakennasennatter	Bolivia	0	0
Xenodon pulcher	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	pulcher	JAN	1863	G: Falsche Korallenschlange, Dreifarben-Hakennasennatter	Paraguay	0	0
Xenodon semicinctus	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	semicinctus	DUMRIL, BIBRON  & DUMRIL	1854	Ringed Hognose Snake	Brazil	0	0
Xenodon semicinctus	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	semicinctus	DUMRIL, BIBRON  & DUMRIL	1854	Ringed Hognose Snake	Argentina	0	0
Xenodon semicinctus	Dipsadidae, Colubroidea, Serpentes (snakes)	Xenodon	semicinctus	DUMRIL, BIBRON  & DUMRIL	1854	Ringed Hognose Snake	Bolivia	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Egypt	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Iran	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Algeria	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Iraq	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Morocco	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Saudi Arabia	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Niger	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Syria	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Tunisia	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	United Arab Emirates	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Jordan	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Israel	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Libya	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Oman	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Kuwait	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Mauritania	0	0
Lytorhynchus diadema	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	diadema	DUMRIL, BIBRON  & DUMRIL	1854	E: Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed SnakeG: Gekrnte Schnauzennatter	Western Sahara	0	0
Lytorhynchus gasperetti	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	gasperetti	LEVITON	1977	Leviton's Leafnose Snake	Saudi Arabia	0	0
Lytorhynchus kennedyi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	kennedyi	SCHMIDT	1939	Kennedy's Leafnose Snake	Iraq	0	0
Lytorhynchus kennedyi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	kennedyi	SCHMIDT	1939	Kennedy's Leafnose Snake	Syria	0	0
Lytorhynchus kennedyi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	kennedyi	SCHMIDT	1939	Kennedy's Leafnose Snake	Jordan	0	0
Lytorhynchus maynardi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	maynardi	ALCOCK & FINN	1897	Maynard's Longnose Sand Snake	Pakistan	0	0
Lytorhynchus maynardi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	maynardi	ALCOCK & FINN	1897	Maynard's Longnose Sand Snake	Iran	0	0
Lytorhynchus maynardi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	maynardi	ALCOCK & FINN	1897	Maynard's Longnose Sand Snake	Afghanistan	0	0
Lytorhynchus maynardi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	maynardi	ALCOCK & FINN	1897	Maynard's Longnose Sand Snake	Mali	0	0
Lytorhynchus paradoxus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	paradoxus	GNTHER	1875	Sindh Awl-headed Snake, Sind Longnose Sand Snake	India	0	0
Lytorhynchus paradoxus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	paradoxus	GNTHER	1875	Sindh Awl-headed Snake, Sind Longnose Sand Snake	Pakistan	0	0
Lytorhynchus ridgewayi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	ridgewayi	BOULENGER	1887	Derafshi Snake	Pakistan	0	0
Lytorhynchus ridgewayi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	ridgewayi	BOULENGER	1887	Derafshi Snake	Iran	0	0
Lytorhynchus ridgewayi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	ridgewayi	BOULENGER	1887	Derafshi Snake	Uzbekistan	0	0
Lytorhynchus ridgewayi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	ridgewayi	BOULENGER	1887	Derafshi Snake	Afghanistan	0	0
Lytorhynchus ridgewayi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lytorhynchus	ridgewayi	BOULENGER	1887	Derafshi Snake	Turkmenistan	0	0
Macrelaps microlepidotus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Macrelaps	microlepidotus	GNTHER	1860	E: Natal Black SnakeG: Natal-Schwarzschlange	South Africa	0	0
Macrocalamus jasoni	Colubridae, Calamariinae, Colubroidea, Serpentes (snakes)	Macrocalamus	jasoni	GRANDISON	1972	E: Jason's Mountain Reed SnakeG: Jasons Riednatter	Malaysia	0	0
Macrocalamus lateralis	Colubridae, Calamariinae, Colubroidea, Serpentes (snakes)	Macrocalamus	lateralis	GNTHER	1864	E: Malayan Mountain Reed Snake, Striped ReedsnakeG: Gestreifte Riednatter	Malaysia	0	0
Macrocalamus schulzi	Colubridae, Calamariinae, Colubroidea, Serpentes (snakes)	Macrocalamus	schulzi	VOGEL & DAVID	1999		Malaysia	0	0
Macrocalamus tweediei	Colubridae, Calamariinae, Colubroidea, Serpentes (snakes)	Macrocalamus	tweediei	LIM	1963	E: Tweedie's Mountain Reed SnakeG: Tweedies Riednatter	Malaysia	0	0
Macropisthodon flaviceps	Natricidae, Colubroidea, Serpentes (snakes)	Macropisthodon	flaviceps	DUMRIL, BIBRON  & DUMRIL	1854	E: Orangeneck Keelback, Yellow-headed KeelbackG: Gelbkopf-Kielrckennatter, Rotkopf-Kielrckenwassernatter	Indonesia	0	0
Macropisthodon flaviceps	Natricidae, Colubroidea, Serpentes (snakes)	Macropisthodon	flaviceps	DUMRIL, BIBRON  & DUMRIL	1854	E: Orangeneck Keelback, Yellow-headed KeelbackG: Gelbkopf-Kielrckennatter, Rotkopf-Kielrckenwassernatter	Thailand	0	0
Macropisthodon flaviceps	Natricidae, Colubroidea, Serpentes (snakes)	Macropisthodon	flaviceps	DUMRIL, BIBRON  & DUMRIL	1854	E: Orangeneck Keelback, Yellow-headed KeelbackG: Gelbkopf-Kielrckennatter, Rotkopf-Kielrckenwassernatter	Malaysia	0	0
Macropisthodon plumbicolor	Natricidae, Colubroidea, Serpentes (snakes)	Macropisthodon	plumbicolor	CANTOR	1839	E: Lead Keelback, Green KeelbackG: Grne Kielrckenwassernatter	India	0	0
Macropisthodon plumbicolor	Natricidae, Colubroidea, Serpentes (snakes)	Macropisthodon	plumbicolor	CANTOR	1839	E: Lead Keelback, Green KeelbackG: Grne Kielrckenwassernatter	Pakistan	0	0
Macropisthodon plumbicolor	Natricidae, Colubroidea, Serpentes (snakes)	Macropisthodon	plumbicolor	CANTOR	1839	E: Lead Keelback, Green KeelbackG: Grne Kielrckenwassernatter	Myanmar	0	0
Macropisthodon plumbicolor	Natricidae, Colubroidea, Serpentes (snakes)	Macropisthodon	plumbicolor	CANTOR	1839	E: Lead Keelback, Green KeelbackG: Grne Kielrckenwassernatter	Sri Lanka	0	0
Macropisthodon rhodomelas	Natricidae, Colubroidea, Serpentes (snakes)	Macropisthodon	rhodomelas	BOIE	1827	E: Blueneck KeelbackG: Blaunacken-Kielrckennatter	Indonesia	0	0
Macropisthodon rhodomelas	Natricidae, Colubroidea, Serpentes (snakes)	Macropisthodon	rhodomelas	BOIE	1827	E: Blueneck KeelbackG: Blaunacken-Kielrckennatter	Thailand	0	0
Macropisthodon rhodomelas	Natricidae, Colubroidea, Serpentes (snakes)	Macropisthodon	rhodomelas	BOIE	1827	E: Blueneck KeelbackG: Blaunacken-Kielrckennatter	Malaysia	0	0
Macropisthodon rhodomelas	Natricidae, Colubroidea, Serpentes (snakes)	Macropisthodon	rhodomelas	BOIE	1827	E: Blueneck KeelbackG: Blaunacken-Kielrckennatter	Singapore	0	0
Macropisthodon rudis	Natricidae, Colubroidea, Serpentes (snakes)	Macropisthodon	rudis	BOULENGER	1906	Red Keelback, False Habu	China	0	0
Macropisthodon rudis	Natricidae, Colubroidea, Serpentes (snakes)	Macropisthodon	rudis	BOULENGER	1906	Red Keelback, False Habu	Taiwan	0	0
Macroprotodon cucullatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Macroprotodon	cucullatus	GEOFFROY-ST-HILAIRE	1827	E: False Smooth SnakeG: Kaputzennatter, KapuzennatterD: Mutslang	Egypt	0	0
Macroprotodon cucullatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Macroprotodon	cucullatus	GEOFFROY-ST-HILAIRE	1827	E: False Smooth SnakeG: Kaputzennatter, KapuzennatterD: Mutslang	Italy	0	0
Macroprotodon cucullatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Macroprotodon	cucullatus	GEOFFROY-ST-HILAIRE	1827	E: False Smooth SnakeG: Kaputzennatter, KapuzennatterD: Mutslang	Spain	0	0
Macroprotodon cucullatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Macroprotodon	cucullatus	GEOFFROY-ST-HILAIRE	1827	E: False Smooth SnakeG: Kaputzennatter, KapuzennatterD: Mutslang	Algeria	0	0
Macroprotodon cucullatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Macroprotodon	cucullatus	GEOFFROY-ST-HILAIRE	1827	E: False Smooth SnakeG: Kaputzennatter, KapuzennatterD: Mutslang	Morocco	0	0
Macroprotodon cucullatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Macroprotodon	cucullatus	GEOFFROY-ST-HILAIRE	1827	E: False Smooth SnakeG: Kaputzennatter, KapuzennatterD: Mutslang	Tunisia	0	0
Macroprotodon cucullatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Macroprotodon	cucullatus	GEOFFROY-ST-HILAIRE	1827	E: False Smooth SnakeG: Kaputzennatter, KapuzennatterD: Mutslang	Portugal	0	0
Macroprotodon cucullatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Macroprotodon	cucullatus	GEOFFROY-ST-HILAIRE	1827	E: False Smooth SnakeG: Kaputzennatter, KapuzennatterD: Mutslang	Israel	0	0
Macroprotodon cucullatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Macroprotodon	cucullatus	GEOFFROY-ST-HILAIRE	1827	E: False Smooth SnakeG: Kaputzennatter, KapuzennatterD: Mutslang	Libya	0	0
Macroprotodon cucullatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Macroprotodon	cucullatus	GEOFFROY-ST-HILAIRE	1827	E: False Smooth SnakeG: Kaputzennatter, KapuzennatterD: Mutslang	Western Sahara	0	0
Daboia deserti	Viperidae, Viperinae, Serpentes (snakes)	Daboia	deserti	ANDERSON	1892	G: Saharaotter	Algeria	1	1
Daboia deserti	Viperidae, Viperinae, Serpentes (snakes)	Daboia	deserti	ANDERSON	1892	G: Saharaotter	Morocco	1	1
Daboia deserti	Viperidae, Viperinae, Serpentes (snakes)	Daboia	deserti	ANDERSON	1892	G: Saharaotter	Tunisia	1	1
Daboia deserti	Viperidae, Viperinae, Serpentes (snakes)	Daboia	deserti	ANDERSON	1892	G: Saharaotter	Libya	1	1
Macrovipera lebetina	Viperidae, Viperinae, Serpentes (snakes)	Macrovipera	lebetina	LINNAEUS	1758	E: Levantine ViperG: Levanteotter	India	1	1
Macrovipera lebetina	Viperidae, Viperinae, Serpentes (snakes)	Macrovipera	lebetina	LINNAEUS	1758	E: Levantine ViperG: Levanteotter	Pakistan	1	1
Macrovipera lebetina	Viperidae, Viperinae, Serpentes (snakes)	Macrovipera	lebetina	LINNAEUS	1758	E: Levantine ViperG: Levanteotter	Russia	1	1
