Pituophis catenifer	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	catenifer	BLAINVILLE	1835	Gopher Snake, Sonoran Gopher Snake, San Diego Gopher Snake, Central Baja California Gopher Snake, Pacific Gophersnake, Great Basin Gopher Snake, Santa Cruz Gopher S	India	No	No
Pituophis catenifer	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	catenifer	BLAINVILLE	1835	Gopher Snake, Sonoran Gopher Snake, San Diego Gopher Snake, Central Baja California Gopher Snake, Pacific Gophersnake, Great Basin Gopher Snake, Santa Cruz Gopher S	USA	No	No
Pituophis catenifer	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	catenifer	BLAINVILLE	1835	Gopher Snake, Sonoran Gopher Snake, San Diego Gopher Snake, Central Baja California Gopher Snake, Pacific Gophersnake, Great Basin Gopher Snake, Santa Cruz Gopher S	Mexico	No	No
Pituophis catenifer	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	catenifer	BLAINVILLE	1835	Gopher Snake, Sonoran Gopher Snake, San Diego Gopher Snake, Central Baja California Gopher Snake, Pacific Gophersnake, Great Basin Gopher Snake, Santa Cruz Gopher S	Canada	No	No
Pituophis deppei	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	deppei	DUMRIL	1853	Mexican Bull Snake	Mexico	No	No
Pituophis lineaticollis	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	lineaticollis	COPE	1861	Middle American Gopher Snake	Mexico	No	No
Pituophis lineaticollis	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	lineaticollis	COPE	1861	Middle American Gopher Snake	Guatemala	No	No
Pituophis melanoleucus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	melanoleucus	DAUDIN	1803	Eastern Pine Snake	India	No	No
Pituophis melanoleucus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	melanoleucus	DAUDIN	1803	Eastern Pine Snake	USA	No	No
Pituophis melanoleucus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	melanoleucus	DAUDIN	1803	Eastern Pine Snake	Mexico	No	No
Pituophis melanoleucus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	melanoleucus	DAUDIN	1803	Eastern Pine Snake	Canada	No	No
Pituophis melanoleucus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	melanoleucus	DAUDIN	1803	Eastern Pine Snake	Georgia	No	No
Pituophis melanoleucus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	melanoleucus	DAUDIN	1803	Eastern Pine Snake	Jersey	No	No
Pituophis ruthveni	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pituophis	ruthveni	STULL	1929	Louisiana Pine Snake	USA	No	No
Plagiopholis delacouri	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	delacouri	ANGEL	1929		Vietnam	No	No
Plagiopholis delacouri	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	delacouri	ANGEL	1929		Laos	No	No
Plagiopholis nuchalis	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	nuchalis	BOULENGER	1893	Assam Mountain Snake	China	No	No
Plagiopholis nuchalis	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	nuchalis	BOULENGER	1893	Assam Mountain Snake	India	No	No
Plagiopholis nuchalis	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	nuchalis	BOULENGER	1893	Assam Mountain Snake	Vietnam	No	No
Plagiopholis nuchalis	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	nuchalis	BOULENGER	1893	Assam Mountain Snake	Thailand	No	No
Plagiopholis nuchalis	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	nuchalis	BOULENGER	1893	Assam Mountain Snake	Myanmar	No	No
Plagiopholis styani	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	styani	BOULENGER	1899	Chinese Mountain Snake	China	No	No
Plagiopholis styani	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	styani	BOULENGER	1899	Chinese Mountain Snake	Vietnam	No	No
Plagiopholis unipostocularis	Pseudoxenodontidae, Colubroidea, Serpentes (snakes)	Plagiopholis	unipostocularis	ZHAO, JIANG, HUANG	1978	Yunnan Mountain Snake	China	No	No
Platyplectrurus madurensis	Uropeltidae, Henophidia, Serpentes (snakes)	Platyplectrurus	madurensis	BEDDOME	1877	Travancore Hills Thorntail Snake	India	No	No
Platyplectrurus madurensis	Uropeltidae, Henophidia, Serpentes (snakes)	Platyplectrurus	madurensis	BEDDOME	1877	Travancore Hills Thorntail Snake	Sri Lanka	No	No
Platyplectrurus trilineatus	Uropeltidae, Henophidia, Serpentes (snakes)	Platyplectrurus	trilineatus	BEDDOME	1867	Lined Thorntail Snake	India	No	No
Plectrurus aureus	Uropeltidae, Henophidia, Serpentes (snakes)	Plectrurus	aureus	BEDDOME	1880	Kerala Burrowing Snake	India	No	No
Plectrurus canaricus	Uropeltidae, Henophidia, Serpentes (snakes)	Plectrurus	canaricus	BEDDOME	1870	Karnataka Burrowing Snake	India	No	No
Plectrurus guentheri	Uropeltidae, Henophidia, Serpentes (snakes)	Plectrurus	guentheri	BEDDOME	1863	Gnther's Burrowing Snake	India	No	No
Plectrurus perroteti	Uropeltidae, Henophidia, Serpentes (snakes)	Plectrurus	perroteti	DUMRIL & BIBRON	1854	Nilgiri Burrowing Snake, Perrotets Shieldtail	India	No	No
Pliocercus wilmarai	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Pliocercus	wilmarai	SMITH, PEREZ-HIGAREDA & CHISZAR	1996		Mexico	No	No
Poecilopholis cameronensis	Colubridae, incertae sedis, Colubroidea, Serpentes (snakes)	Poecilopholis	cameronensis	BOULENGER	1903	Cameroon Racer	Cameroon	No	No
Polemon acanthias	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	acanthias	REINHARDT	1860	Reinhardt's Snake-eater	Ghana	No	No
Polemon acanthias	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	acanthias	REINHARDT	1860	Reinhardt's Snake-eater	Ivory Coast	No	No
Polemon acanthias	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	acanthias	REINHARDT	1860	Reinhardt's Snake-eater	Guinea	No	No
Polemon acanthias	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	acanthias	REINHARDT	1860	Reinhardt's Snake-eater	Togo	No	No
Polemon acanthias	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	acanthias	REINHARDT	1860	Reinhardt's Snake-eater	Sierra Leone	No	No
Polemon acanthias	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	acanthias	REINHARDT	1860	Reinhardt's Snake-eater	Liberia	No	No
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Nigeria	No	No
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Ghana	No	No
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Cameroon	No	No
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Ivory Coast	No	No
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Niger	No	No
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Guinea	No	No
Polemon barthii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	barthii	JAN	1858	Guinea Snake-eater	Benin	No	No
Polemon bocourti	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	bocourti	MOCQUARD	1897	Bocourt's Snake-eater	Democratic Republic of the Congo	No	No
Polemon bocourti	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	bocourti	MOCQUARD	1897	Bocourt's Snake-eater	Cameroon	No	No
Polemon bocourti	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	bocourti	MOCQUARD	1897	Bocourt's Snake-eater	Guinea	No	No
Polemon bocourti	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	bocourti	MOCQUARD	1897	Bocourt's Snake-eater	Republic of the Congo	No	No
Polemon bocourti	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	bocourti	MOCQUARD	1897	Bocourt's Snake-eater	Gabon	No	No
Polemon bocourti	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	bocourti	MOCQUARD	1897	Bocourt's Snake-eater	Equatorial Guinea	No	No
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Democratic Republic of the Congo	No	No
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Tanzania	No	No
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Uganda	No	No
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Malawi	No	No
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Zambia	No	No
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Rwanda	No	No
Polemon christyi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	christyi	BOULENGER	1903	Eastern Snake-eater	Republic of the Congo	No	No
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Nigeria	No	No
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Democratic Republic of the Congo	No	No
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Uganda	No	No
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Angola	No	No
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Cameroon	No	No
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Niger	No	No
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Guinea	No	No
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Rwanda	No	No
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Burundi	No	No
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Central African Republic	No	No
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Republic of the Congo	No	No
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Gabon	No	No
Polemon collaris	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	collaris	PETERS	1881	Collared Snake-eater	Equatorial Guinea	No	No
Polemon fulvicollis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	fulvicollis	MOCQUARD	1887	African Snake-eater	Democratic Republic of the Congo	No	No
Polemon fulvicollis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	fulvicollis	MOCQUARD	1887	African Snake-eater	France	No	No
Polemon fulvicollis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	fulvicollis	MOCQUARD	1887	African Snake-eater	Uganda	No	No
Polemon fulvicollis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	fulvicollis	MOCQUARD	1887	African Snake-eater	Cameroon	No	No
Polemon fulvicollis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	fulvicollis	MOCQUARD	1887	African Snake-eater	Republic of the Congo	No	No
Polemon fulvicollis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	fulvicollis	MOCQUARD	1887	African Snake-eater	Gabon	No	No
Polemon gabonensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	gabonensis	DUMRIL	1856	Gaboon Snake-eater	Nigeria	No	No
Polemon gabonensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	gabonensis	DUMRIL	1856	Gaboon Snake-eater	Democratic Republic of the Congo	No	No
Polemon gabonensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	gabonensis	DUMRIL	1856	Gaboon Snake-eater	Cameroon	No	No
Polemon gabonensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	gabonensis	DUMRIL	1856	Gaboon Snake-eater	Niger	No	No
Polemon gabonensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	gabonensis	DUMRIL	1856	Gaboon Snake-eater	Togo	No	No
Polemon gabonensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	gabonensis	DUMRIL	1856	Gaboon Snake-eater	Central African Republic	No	No
Polemon gabonensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	gabonensis	DUMRIL	1856	Gaboon Snake-eater	Republic of the Congo	No	No
Polemon gabonensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	gabonensis	DUMRIL	1856	Gaboon Snake-eater	Gabon	No	No
Polemon gracilis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	gracilis	BOULENGER	1911	Graceful Snake-eater	Cameroon	No	No
Polemon griseiceps	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	griseiceps	LAURENT	1947	Cameroon Snake-eater	Cameroon	No	No
Polemon griseiceps	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	griseiceps	LAURENT	1947	Cameroon Snake-eater	Central African Republic	No	No
Polemon neuwiedi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	neuwiedi	JAN	1858	Ivory Coast Snake-eater, Neuwieds Polemon	Nigeria	No	No
Polemon neuwiedi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	neuwiedi	JAN	1858	Ivory Coast Snake-eater, Neuwieds Polemon	Ghana	No	No
Polemon neuwiedi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	neuwiedi	JAN	1858	Ivory Coast Snake-eater, Neuwieds Polemon	Ivory Coast	No	No
Polemon neuwiedi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	neuwiedi	JAN	1858	Ivory Coast Snake-eater, Neuwieds Polemon	Niger	No	No
Polemon neuwiedi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	neuwiedi	JAN	1858	Ivory Coast Snake-eater, Neuwieds Polemon	Burkina Faso	No	No
Polemon neuwiedi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	neuwiedi	JAN	1858	Ivory Coast Snake-eater, Neuwieds Polemon	Benin	No	No
Polemon neuwiedi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	neuwiedi	JAN	1858	Ivory Coast Snake-eater, Neuwieds Polemon	Togo	No	No
Polemon notatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	notatus	PETERS	1882		Democratic Republic of the Congo	No	No
Polemon notatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	notatus	PETERS	1882		Cameroon	No	No
Polemon notatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	notatus	PETERS	1882		Central African Republic	No	No
Polemon notatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	notatus	PETERS	1882		Republic of the Congo	No	No
Polemon notatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	notatus	PETERS	1882		Gabon	No	No
Polemon robustus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	robustus	DE WITTE & LAURENT	1947	Zaire Snake-eater	Democratic Republic of the Congo	No	No
Polemon robustus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	robustus	DE WITTE & LAURENT	1947	Zaire Snake-eater	Central African Republic	No	No
Polemon robustus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Polemon	robustus	DE WITTE & LAURENT	1947	Zaire Snake-eater	Republic of the Congo	No	No
Porthidium dunni	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	dunni	HARTWEG & OLIVER	1938	Dunn's Hognose Viper	Mexico	Yes	Yes
Porthidium hespere	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	hespere	CAMPBELL	1976	Western Hognose Viper	Mexico	Yes	Yes
Porthidium lansbergii	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	lansbergii	SCHLEGEL	1841		Colombia	Yes	Yes
Porthidium lansbergii	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	lansbergii	SCHLEGEL	1841		Venezuela	Yes	Yes
Porthidium lansbergii	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	lansbergii	SCHLEGEL	1841		Ecuador	Yes	Yes
Porthidium lansbergii	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	lansbergii	SCHLEGEL	1841		Panama	Yes	Yes
Porthidium nasutum	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	nasutum	BOCOURT	1868	Hognosed Pit Viper	Mexico	Yes	Yes
Porthidium nasutum	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	nasutum	BOCOURT	1868	Hognosed Pit Viper	Colombia	Yes	Yes
Porthidium nasutum	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	nasutum	BOCOURT	1868	Hognosed Pit Viper	Ecuador	Yes	Yes
Porthidium nasutum	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	nasutum	BOCOURT	1868	Hognosed Pit Viper	Guatemala	Yes	Yes
Porthidium nasutum	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	nasutum	BOCOURT	1868	Hognosed Pit Viper	Honduras	Yes	Yes
Porthidium nasutum	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	nasutum	BOCOURT	1868	Hognosed Pit Viper	Nicaragua	Yes	Yes
Porthidium nasutum	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	nasutum	BOCOURT	1868	Hognosed Pit Viper	Costa Rica	Yes	Yes
Porthidium nasutum	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	nasutum	BOCOURT	1868	Hognosed Pit Viper	Panama	Yes	Yes
Porthidium nasutum	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	nasutum	BOCOURT	1868	Hognosed Pit Viper	Belize	Yes	Yes
Porthidium ophryomegas	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	ophryomegas	BOCOURT	1868	Slender Hognose Viper	Mexico	Yes	Yes
Porthidium ophryomegas	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	ophryomegas	BOCOURT	1868	Slender Hognose Viper	Guatemala	Yes	Yes
Porthidium ophryomegas	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	ophryomegas	BOCOURT	1868	Slender Hognose Viper	Honduras	Yes	Yes
Porthidium ophryomegas	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	ophryomegas	BOCOURT	1868	Slender Hognose Viper	El Salvador	Yes	Yes
Porthidium ophryomegas	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	ophryomegas	BOCOURT	1868	Slender Hognose Viper	Nicaragua	Yes	Yes
Porthidium ophryomegas	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	ophryomegas	BOCOURT	1868	Slender Hognose Viper	Costa Rica	Yes	Yes
Porthidium ophryomegas	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	ophryomegas	BOCOURT	1868	Slender Hognose Viper	Panama	Yes	Yes
Porthidium volcanicum	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	volcanicum	SOLORZANO	1995	Costa-Rica-Stlpnasenotter	Costa Rica	Yes	Yes
Porthidium yucatanicum	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	yucatanicum	SMITH	1941	Yucatn Hognose Viper	Mexico	Yes	Yes
Porthidium yucatanicum	Viperidae, Crotalinae, Serpentes (snakes)	Porthidium	yucatanicum	SMITH	1941	Yucatn Hognose Viper	Belize	Yes	Yes
Proatheris superciliaris	Viperidae, Viperinae, Serpentes (snakes)	Proatheris	superciliaris	PETERS	1855	Lowland Swamp Viper	Tanzania	Yes	Yes
Proatheris superciliaris	Viperidae, Viperinae, Serpentes (snakes)	Proatheris	superciliaris	PETERS	1855	Lowland Swamp Viper	Mozambique	Yes	Yes
Proatheris superciliaris	Viperidae, Viperinae, Serpentes (snakes)	Proatheris	superciliaris	PETERS	1855	Lowland Swamp Viper	Malawi	Yes	Yes
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Democratic Republic of the Congo	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	South Africa	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Tanzania	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Kenya	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Sudan	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Uganda	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Mozambique	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Angola	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Cameroon	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Malawi	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Zambia	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Zimbabwe	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Rwanda	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Somalia	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Burundi	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Central African Republic	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Republic of the Congo	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Botswana	No	No
Prosymna ambigua	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	ambigua	BOCAGE	1873	East African Shovelsnout Snake, Noertheast Congo Shovel-snout	Swaziland	No	No
Prosymna angolensis	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	angolensis	BOULENGER	1915	Angola Shovel-snout	Angola	No	No
Prosymna angolensis	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	angolensis	BOULENGER	1915	Angola Shovel-snout	Zambia	No	No
Prosymna angolensis	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	angolensis	BOULENGER	1915	Angola Shovel-snout	Zimbabwe	No	No
Prosymna angolensis	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	angolensis	BOULENGER	1915	Angola Shovel-snout	Namibia	No	No
Prosymna angolensis	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	angolensis	BOULENGER	1915	Angola Shovel-snout	Botswana	No	No
Prosymna bivittata	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	bivittata	WERNER	1903	Two-striped Shovel-snout, Twin-striped Shovel-snout	South Africa	No	No
Prosymna bivittata	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	bivittata	WERNER	1903	Two-striped Shovel-snout, Twin-striped Shovel-snout	Zimbabwe	No	No
Prosymna bivittata	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	bivittata	WERNER	1903	Two-striped Shovel-snout, Twin-striped Shovel-snout	Namibia	No	No
Prosymna bivittata	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	bivittata	WERNER	1903	Two-striped Shovel-snout, Twin-striped Shovel-snout	Botswana	No	No
Prosymna frontalis	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	frontalis	PETERS	1867	South-western African Shovel-snout	South Africa	No	No
Prosymna frontalis	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	frontalis	PETERS	1867	South-western African Shovel-snout	Angola	No	No
Prosymna frontalis	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	frontalis	PETERS	1867	South-western African Shovel-snout	Namibia	No	No
Prosymna janii	Lamprophiidae, Prosymninae, Serpentes (snakes)	Prosymna	janii	BIANCONI	1862	Mozambique Shovel-snout, Keel-scaled Shovel-snout	South Africa	No	No
