Lycodon flavicollis		MUKHERJEE & BHUPATHY	2007	No	No
Lycodon flavomaculatus	Yellow-spotted Wolf Snake	WALL	1907	No	No
Lycodon flavozonatus	Big-tooth Snake	POPE	1928	No	No
Lycodon futsingensis		POPE	1928	No	No
Lycodon gammiei	Gammie's Wolf Snake, Sikkim False Wolf Snake	BLANFORD	1878	No	No
Lycodon gongshan	Gongshan Baihuanshe Gongshan Wolf Snake	VOGEL & LUO	2011	No	No
Lycodon hypsirhinoides		THEOBALD	1868	No	No
Lycodon jara	Twin-spotted Wolf Snake	SHAW	1802	No	No
Lycodon kundui		SMITH	1943	No	No
Lycodon laoensis	Laotian Wolf Snake	GNTHER	1864	No	No
Lycodon liuchengchaoi		ZHANG, JIANG, VOGEL & RAO	2011	No	No
Lycodon mackinnoni	Mackinnon's Wolf Snake	WALL	1906	No	No
Lycodon meridionale		BOURRET	1935	No	No
Lycodon muelleri	Mllers Wolf Snake	DUMRIL, BIBRON & DUMRIL	1854	No	No
Lycodon multifasciatus		MAKI	1931	No	No
Lycodon multizonatus	Luding Wolf Snake, Luding Kukri Snake	ZHAO & JIANG	1981	No	No
Lycodon odishii	Subhendu's Wolf Snake	MALLIK, PARIDA, MOHANTY, MALLIK, PUROHIT, MOHANTY, NANDA, SINDURA, PUROHIT, MISHRA & SAHOO	2014	No	No
Lycodon ophiophagus	Snake-eater Wolf Snake	VOGEL, DAVID, PAUWELS, SUMONTHA, NORVAL, HENDRIX, VU & ZIEGLER	2009	No	No
Lycodon orientalis	Oriental Odd-tooth Snake	HILGENDORF	1880	No	No
Lycodon osmanhilli	Colombo Wolf Snake	TAYLOR	1950	No	No
Lycodon paucifasciatus	Rendahl's Wolf Snake	RENDAHL in SMITH	1943	No	No
Lycodon rosozonatus	Rose Big-tooth Snake	HU & ZHAO	1972	No	No
Lycodon rufozonatus	Red-banded Snake	CANTOR	1842	No	No
Lycodon ruhstrati	Mountain Wolf Snake, Formosa Wolf Snake	FISCHER	1886	No	No
Lycodon semicarinatus	Loo-Choo Big-tooth Snake, Ryukyu Odd-tooth snake	COPE	1860	No	No
Lycodon septentrionalis	White-banded Wolf Snake, Northern Large-toothed Snake	GNTHER	1875	No	No
Lycodon solivagus	Common Wolf Snake	OTA & ROSS	1994	No	No
Lycodon stormi	Sulawesi Wolf Snake	BOETTGER	1892	No	No
Lycodon striatus	Northern Wolf Snake, Barred Wolf Snake	SHAW	1802	No	No
Lycodon subcinctus	Malayan Banded Wolf Snake	BOIE	1827	No	No
Lycodon synaptor	Boehmes wolf Snake	VOGEL & DAVID	2010	No	No
Lycodon tessellatus	Manila Wolf Snake	JAN	1863	No	No
Lycodon tiwarii	Andaman Wolf Snake	BISWAS & SANYAL	1965	No	No
Lycodon travancoricus	Travancore Wolf Snake	BEDDOME	1870	No	No
Lycodon zawi	Zaw's Wolf Snake	SLOWINSKI, PAWAR, WIN, THIN, GYI, OO & TUN	2001	No	No
Lycodon zoosvictoriae	Zoos Victorias Wolf Sna	NEANG, HARTMANN, HUN, SOUTER & FUREY	2014	No	No
Lycodonomorphus bicolor	Tanganyika (White-bellied) Water Snake	GNTHER	1893	No	No
Lycodonomorphus inornatus	Olive House Snake, Black House Snake	DUMRIL & BIBRON	1854	No	No
Lycodonomorphus laevissimus	Dusky-bellied Water Snake	GNTHER	1862	No	No
Lycodonomorphus leleupi	Congo Dark-bellied Water-Snake, Mulanje Water Snake	LAURENT	1950	No	No
Lycodonomorphus obscuriventris	Floodplain Water Snake	FITZSIMONS	1963	No	No
Lycodonomorphus rufulus	Common Brown Water Snake, Olive-brown Water-Snake, South African Rufous Snake, Mlanje White-bellied Water-Snake	LICHTENSTEIN	1823	No	No
Lycodonomorphus subtaeniatus	Eastern Congo White-bellied Water-Snake, Lined Water Sna	LAURENT	1954	No	No
Lycodonomorphus whytii	Whyte's Water-Snake	BOULENGER	1897	No	No
Lycodryas carleti		DOMERGUE	1995	No	No
Lycodryas citrinus		DOMERGUE	1995	No	No
Lycodryas cococola		HAWLITSCHEK, NAGY & GLAW	2012	No	No
Lycodryas gaimardi		SCHLEGEL	1837	No	No
Lycodryas granuliceps		BOETTGER	1877	No	No
Lycodryas guentheri		BOULENGER	1896	No	No
Lycodryas inopinae		DOMERGUE	1995	No	No
Lycodryas inornatus		BOULENGER	1896	No	No
Lycodryas maculatus	Spotted Tree Snake [maculatus] Comoro Island, Johanna Island, Mayotte [sanctijohannis]	GNTHER	1858	No	No
Lycodryas pseudogranuliceps		DOMERGUE	1995	No	No
Lycognathophis seychellensis	Seychelles Wolf Snake	SCHLEGEL	1837	No	No
Lycophidion acutirostre	Mozambique Wolf Snake	GNTHER	1868	No	No
Lycophidion albomaculatum		STEINDACHNER	1870	No	No
Lycophidion capense	Cape Wolf Snake	SMITH	1831	No	No
Lycophidion depressirostre	Flat-snouted Wolf Snake	LAURENT	1968	No	No
Lycophidion hellmichi	Hellmich's Wolf Snake	LAURENT	1964	No	No
Lycophidion irroratum	Leach's Wolf Snake, Pale Wolf Snake	LEACH	1819	No	No
Lycophidion laterale	Flat Wolf Snake	HALLOWELL	1857	No	No
Lycophidion meleagris	Speckled wolf snake	BOULENGER	1893	No	No
Lycophidion multimaculatum	Cape Wolf Snake	BOETTGER	1888	No	No
Lycophidion namibianum	Namibian Wolf Snake	BROADLEY	1991	No	No
Lycophidion nanus		BROADLEY	1958	No	No
Lycophidion nigromaculatum		PETERS	1863	No	No
Lycophidion ornatum	Ornate Wolf Snake	PARKER	1936	No	No
Lycophidion pembanum	Pemba Wolf Snake	LAURENT	1968	No	No
Lycophidion pygmaeum	Pygmy Wolf Snake	BROADLEY	1996	No	No
Lycophidion semiannule	Eastern Wolf Snake	PETERS	1854	No	No
Lycophidion semicinctum		DUMRIL, BIBRON & DUMRIL	1854	No	No
Lycophidion taylori	Taylors wolf snake	BROADLEY & HUGHES	1993	No	No
Lycophidion uzungwense	Red-snouted Wolf Snake	LOVERIDGE	1932	No	No
Lycophidion variegatum	Variegated Wolf Snake	BROADLEY	1969	No	No
Lygophis anomalus	English common name not available	GNTHER	1858	No	No
Lygophis dilepis	Lema's Ground Snake, Lemas Striped Snake	COPE	1862	No	No
Lygophis elegantissimus		KOSLOWSKY	1896	No	No
Lygophis flavifrenatus	Fronted Ground Snake	COPE	1862	No	No
Lygophis lineatus	Lined Ground Snake	LINNAEUS	1758	No	No
Lygophis meridionalis		SCHENKEL	1902	No	No
Lygophis paucidens	Hoge's Ground Snake	HOGE	1953	No	No
Lygophis vanzolinii	Vanzolini's Ground Snake	DIXON	1985	No	No
Lytorhynchus diadema	Crowned Leafnose Snake, Diademed Sand Snake, Awl-headed Snake	DUMRIL, BIBRON & DUMRIL	1854	No	No
Lytorhynchus gasperetti	Leviton's Leafnose Snake	LEVITON	1977	No	No
Lytorhynchus kennedyi	Kennedy's Leafnose Snake	SCHMIDT	1939	No	No
Lytorhynchus maynardi	Maynard's Longnose Sand Snake	ALCOCK & FINN	1897	No	No
Lytorhynchus paradoxus	Sindh Awl-headed Snake, Sind Longnose Sand Snake	GNTHER	1875	No	No
Lytorhynchus ridgewayi	Derafshi Snake	BOULENGER	1887	No	No
Macrelaps microlepidotus	Natal Black Snake	GNTHER	1860	No	No
Macrocalamus chanardi		DAVID & PAUWELS	2005	No	No
Macrocalamus gentingensis		YAAKOB & LIM	2002	No	No
Macrocalamus jasoni	Jason's Mountain Reed Snake	GRANDISON	1972	No	No
Macrocalamus lateralis	Malayan Mountain Reed Snake, Striped Reedsnake	GNTHER	1864	No	No
Macrocalamus schulzi		VOGEL & DAVID	1999	No	No
Macrocalamus tweediei	Tweedie's Mountain Reed Snake	LIM	1963	No	No
Macrocalamus vogeli		DAVID & PAUWELS	2005	No	No
Macropisthodon flaviceps	Orangeneck Keelback, Yellow-headed Keelback	DUMRIL, BIBRON & DUMRIL	1854	No	No
Macropisthodon plumbicolor	Lead Keelback, Green Keelback	CANTOR	1839	No	No
Macropisthodon rhodomelas	Blueneck Keelback	BOIE	1827	No	No
Macropisthodon rudis	Red Keelback, False Habu	BOULENGER	1906	No	No
Macroprotodon abubakeri		WADE	2001	No	No
Macroprotodon brevis	Western False Smooth Snake, Iberian False Smooth Snake	GNTHER	1862	No	No
Macroprotodon cucullatus	False Smooth Snake	GEOFFROY-ST-HILAIRE	1827	No	No
Macroprotodon mauritanicus		GUICHENOT	1850	No	No
Macrovipera lebetina	Levantine Viper	LINNAEUS	1758	Yes	Yes
Macrovipera schweizeri	Milosotter	WERNER	1935	Yes	Yes
Madagascarophis colubrinus		SCHLEGEL	1837	No	No
Madagascarophis fuchsi		GLAW, KUCHARZEWSKI, KHLER, VENCES & NAGY	2013	No	No
Madagascarophis meridionalis		DOMERGUE	1987	No	No
Madagascarophis ocellatus		DOMERGUE	1987	No	No
Madatyphlops andasibensis	Andasibe Blind Snake	WALLACH & GLAW	2009	No	No
Madatyphlops arenarius	Sand Worm Snake	GRANDIDIER	1872	No	No
Madatyphlops boettgeri	Sand Worm Snake	BOULENGER	1893	No	No
Madatyphlops calabresii	Calabresis blind-snake	GANS & LAURENT	1965	No	No
Madatyphlops comorensis	Comoro Worm Snake	BOULENGER	1889	No	No
Madatyphlops cuneirostris	Wedge-snouted blind-snake, Wedgenose Worm Snake	PETERS	1879	No	No
Madatyphlops decorsei	Mocquard's Worm Snake	MOCQUARD	1901	No	No
Madatyphlops leucocephalus	White-headed Beaked Snake	PARKER	1930	No	No
Madatyphlops madagascariensis	Madagascar Worm Snake	BOETTGER	1877	No	No
Madatyphlops mucronatus	Boettger's Worm Snake	BOETTGER	1880	No	No
Madatyphlops ocularis	Parker's Worm Snake	PARKER	1927	No	No
Madatyphlops platyrhynchus	Tanga Worm Snake	STERNFELD	1910	No	No
Madatyphlops rajeryi		RENOULT & RASELIMANANA	2009	No	No
Magliophis exiguum	Ground Snake Spani	COPE	1863	No	No
Magliophis stahli		STEJNEGER	1904	No	No
Malayopython reticulatus	Reticulated Python	SCHNEIDER	1801	No	No
Malayopython timoriensis	Timor Python	PETERS	1876	No	No
Malayotyphlops canlaonensis	Taylor's Worm Snake	TAYLOR	1917	No	No
Malayotyphlops castanotus	Brown-backed Blind Snake, Wynn's Worm Snake	WYNN & LEVITON	1993	No	No
Malayotyphlops collaris	Collared Worm Snake	WYNN & LEVITON	1993	No	No
Malayotyphlops hypogius	Cebu Island Worm Snake	SAVAGE	1950	No	No
Malayotyphlops koekkoeki	Boenjoe Island Worm Snake	BRONGERSMA	1934	No	No
Malayotyphlops kraalii	Kei Island Worm Snake	DORIA	1874	No	No
Malayotyphlops luzonensis	Luzon Worm Snake	TAYLOR	1919	No	No
Malayotyphlops ruber	Red Worm Snake	BOETTGER	1897	No	No
Malayotyphlops ruficaudus	Red-headed Worm Snake	GRAY	1845	No	No
Malpolon insignitus	Eastern Montpellier Snake	GEOFFROY DE ST-HILAIRE	1809	Yes	No
Malpolon monspessulanus	Montpellier Snake	HERMANN	1804	Yes	No
Manolepis putnami	Ridgehead Snake	JAN	1863	No	No
Mastigodryas amarali	Amaral's Tropical Racer	STUART	1938	No	No
Mastigodryas bifossatus	Rio Tropical Racer	RADDI	1820	No	No
Mastigodryas boddaerti	Boddaert's Tropical Racer	SENTZEN	1796	No	No
Mastigodryas bruesi	Barbour's Tropical Racer	BARBOUR	1914	No	No
Mastigodryas cliftoni	Cliftons Lizard Eater	HARDY	1964	No	No
Mastigodryas danieli	Daniel's Tropical Racer	AMARAL	1935	No	No
Mastigodryas dorsalis	Striped Lizard Eater	BOCOURT	1890	No	No
Mastigodryas heathii	Heath's Tropical Racer	COPE	1876	No	No
Mastigodryas melanolomus	Salmon-bellied Racer	COPE	1868	No	No
Mastigodryas moratoi		MONTINGELLI & ZAHER	2011	No	No
Mastigodryas pleei	Plee's Tropical Racer	DUMRIL, BIBRON & DUMRIL	1854	No	No
Mastigodryas pulchriceps	Cope's Tropical Racer	COPE	1868	No	No
Mastigodryas reticulatus		PETERS	1863	No	No
Meizodon coronatus	Western Crowned Snake	SCHLEGEL	1837	No	No
Meizodon krameri	Tana Delta smooth snake	SCHTTI	1985	No	No
Meizodon plumbiceps	Black-headed smooth snake	BOETTGER	1893	No	No
Meizodon regularis	Eastern crowned smooth snake	FISCHER	1856	No	No
Meizodon semiornatus	Semiornate Smooth Snake	PETERS	1854	No	No
Melanophidium bilineatum	Two-lined Black Earth Snake	BEDDOME	1870	No	No
Melanophidium punctatum	Beddome's Black Earth Snake	BEDDOME	1871	No	No
Melanophidium wynaudense	Wayanad shieldtail, Indian Black Earth Snake	BEDDOME	1863	No	No
Micrelaps bicoloratus	Kenya Two-headed Snake	STERNFELD	1908	No	No
Micrelaps boettgeri	Boettger's Two-headed Snake	BOULENGER	1896	No	No
Micrelaps muelleri	English common name not available	BOETTGER	1880	No	No
Micrelaps tchernovi	Tchernov' s Chainling	WERNER, BABOCSAY, CARMELY & THUNA	2006	No	No
Micrelaps vaillanti	Black-headed Micrelaps, Somali Two-headed Snake	MOCQUARD	1888	No	No
Micropechis ikaheka	New Guinea small-eyed or Ikaheka snake	LESSON	1830	Yes	No
Micropisthodon ochraceus		MOCQUARD	1894	No	No
Micruroides euryxanthus	Western Coral Snake	KENNICOTT	1860	Yes	No
Micrurus albicinctus	White-banded Coral Snake	AMARAL	1925	Yes	No
Micrurus alleni	Allen's Coral Snake	SCHMIDT	1936	Yes	No
Micrurus altirostris		COPE	1859	Yes	No
Micrurus ancoralis	Regal Coral Snake	JAN	1872	Yes	No
Micrurus annellatus	Annellated Coral Snake	PETERS	1871	Yes	No
Micrurus averyi	Black-headed Coral Snake	SCHMIDT	1939	Yes	No
Micrurus baliocoryphus		COPE	1862	Yes	No
Micrurus bernadi	Saddled Coral Snake (Blotched Coral Snake)	COPE	1887	Yes	No
Micrurus bocourti	False Triad Coral Snake, Ecuador Coral Snake	JAN	1872	Yes	No
Micrurus bogerti	Bogert's Coral Snake	ROZE	1967	Yes	No
Micrurus brasiliensis		ROZE	1967	Yes	No
Micrurus browni	Brown's Coral Snake	SCHMIDT & SMITH	1943	Yes	No
Micrurus camilae		RENJIFO & LUNDBERG	2003	Yes	No
Micrurus catamayensis	Catamayo Coral Snake	ROZE	1989	Yes	No
Micrurus circinalis	Trinidad Northern Coral Snake	DUMRIL, BIBRON & DUMRIL	1854	Yes	No
Micrurus clarki	Clark's Coral Snake	SCHMIDT	1936	Yes	No
Micrurus collaris	Guyana Blackback Coral Snake	SCHLEGEL	1837	Yes	No
Micrurus corallinus	Painted Coral Snake	MERREM	1820	Yes	No
Micrurus decoratus	Brazilian Coral Snake	JAN	1858	Yes	No
Micrurus diana	Diana's Coral Snake	ROZE	1983	Yes	No
Micrurus diastema	Variable Coral Snake, Diastema Coral Snake	DUMRIL, BIBRON & DUMRIL	1854	Yes	No
Micrurus dissoleucus	Pigmy Coral Snake	COPE	1860	Yes	No
Micrurus distans	West Mexican Coral Snake	KENNICOTT	1860	Yes	No
Micrurus dumerilii		JAN	1858	Yes	No
Micrurus elegans	Elegant Coral Snake	JAN	1858	Yes	No
Micrurus ephippifer	Oaxacan Coral Snake	COPE	1886	Yes	No
Micrurus filiformis	Slender Coral Snake	GNTHER	1859	Yes	No
Micrurus frontalis	Southern Coral Snake	DUMRIL, BIBRON & DUMRIL	1854	Yes	No
Micrurus fulvius	Eastern Coral Snake, Harlequin Coralsnake	LINNAEUS	1766	Yes	No
Micrurus hemprichii	Hemprich's Coral Snake	JAN	1858	Yes	No
Micrurus hippocrepis	Mayan Coral Snake	PETERS	1862	Yes	No
Micrurus ibiboboca	Caatinga Coral Snake	MERREM	1820	Yes	No
Micrurus isozonus	Venezuela Coral Snake	COPE	1860	Yes	No
Micrurus langsdorffi	Langsdorff's Coral Snake	WAGLER	1824	Yes	No
Micrurus laticollaris	Balsas Coral Snake	PETERS	1870	Yes	No
Micrurus latifasciatus	Broad-ringed Coral Snake	SCHMIDT	1933	Yes	No
Micrurus lemniscatus	South American Coral Snake	LINNAEUS	1758	Yes	No
Micrurus limbatus	Tuxtlan Coral Snake	FRASER	1964	Yes	No
Micrurus margaritiferus	Speckled Coral Snake	ROZE	1967	Yes	No
Micrurus medemi		ROZE	1967	Yes	No
Micrurus meridensis	Merida Coral Snake	ROZE	1989	Yes	No
Micrurus mertensi	Mertens' Coral Snake	SCHMIDT	1936	Yes	No
Micrurus mipartitus	Redtail Coral Snake	DUMRIL, BIBRON & DUMRIL	1854	Yes	No
Micrurus mosquitensis		SCHMIDT	1933	Yes	No
Micrurus multifasciatus	Many-banded Coral Snake	JAN	1858	Yes	No
Micrurus multiscutatus	Cauca Coral Snake	RENDAHL & VESTERGREN	1940	Yes	No
Micrurus narduccii	Andean Blackback Coral Snake	JAN	1863	Yes	No
Micrurus nattereri	Natterers Coral Snake	SCHMIDT	1952	Yes	No
Micrurus nebularis	Cloud Forest Coral Snake	ROZE	1989	Yes	No
Micrurus nigrocinctus	Central American Coral Snake	GIRARD	1854	Yes	No
Micrurus obscurus	Bolivian Coral Snake	JAN	1872	Yes	No
Micrurus oligoanellatus		AYERBE & LPEZ	2002	Yes	No
Micrurus ornatissimus	Ornate Coralsnake	JAN	1858	Yes	No
Micrurus pacaraimae		MORATO DE CARVALHO	2002	Yes	No
Micrurus pachecogili		CAMPBELL	2000	Yes	No
Micrurus paraensis		DA CUNHA & NASCIMENTO	1973	Yes	No
Micrurus peruvianus	Peru Coral Snake	SCHMIDT	1936	Yes	No
Micrurus petersi	Peters' Coral Snake	ROZE	1967	Yes	No
Micrurus potyguara		PIRES, DA SILVA Jr, FEITOSA, COSTA-PRUDENTE, PREIRA-FILHO & ZAHER	2014	Yes	No
Micrurus proximans	Nayarit Coral Snake	SMITH & CHRAPLIWY	1958	Yes	No
Micrurus psyches	Carib Coral Snake	DAUDIN	1803	Yes	No
Micrurus putumayensis	Putumayo Coral Snake	LANCINI	1962	Yes	No
Micrurus pyrrhocryptus		COPE	1862	Yes	No
Micrurus remotus		ROZE	1987	Yes	No
Micrurus renjifoi		LAMAR	2003	Yes	No
Micrurus ruatanus	Roatan Coral Snake	GNTHER	1895	Yes	No
Micrurus sangilensis	Santander Coral Snake	NICEFORO MARIA	1942	Yes	No
Micrurus scutiventris	Pigmy black-backed coralsnake	COPE	1869	Yes	No
Micrurus serranus		HARVEY, APARICIO & GONZALEZ	2003	Yes	No
Micrurus silviae		DI BERNARDO, BORGES-MARTINS & DA SILVA	2007	Yes	No
Micrurus spixii	Amazon Coral Snake	WAGLER	1824	Yes	No
Micrurus spurrelli		BOULENGER	1914	Yes	No
Micrurus steindachneri	Steindachner's Coral Snake	WERNER	1901	Yes	No
Micrurus stewarti	Panamenian Coral Snake	BARBOUR & AMARAL	1928	Yes	No
Micrurus stuarti	Stuart's Coral Snake	ROZE	1967	Yes	No
Micrurus surinamensis	Aquatic Coral Snake	CUVIER	1817	Yes	No
Micrurus tamaulipensis		LAVIN-MURCIO & DIXON	2004	Yes	No
Micrurus tener	Texas Coral Snake	BAIRD & GIRARD	1853	Yes	No
Micrurus tschudii	Desert Coral Snake	JAN	1858	Yes	No
Mimophis mahfalensis		GRANDIDIER	1867	No	No
Mintonophis pakistanicus	Sind River Mud Snake	MERTENS	1959	No	No
Miralia alternans	Reuss Mud Snake, Reuss' Water Snake	REUSS	1834	No	No
Mitophis asbolepis		THOMAS, MCDIARMID & THOMPSON	1985	No	No
Mitophis calypso	SAMANA THREADSNAKE	THOMAS, MCDIARMID & THOMPSON	1985	No	No
Mitophis leptipileptus	HAITIAN BORDER THREADSNAKE	THOMAS, MCDIARMID & THOMPSON	1985	No	No
Mitophis pyrites	Thomas' Blind Snake	THOMAS	1965	No	No
Mixcoatlus barbouri	Barbour's Montane Pit Viper	DUNN	1919	Yes	Yes
Mixcoatlus browni	Browns Montane Pit Viper	SHREVE	1938	Yes	Yes
Mixcoatlus melanurus		MLLER	1923	Yes	Yes
Montaspis gilvomaculata	Cream-spotted Mountain Snake	BOURQUIN	1991	No	No
Montatheris hindii	Kenya Montane Viper	BOULENGER	1910	Yes	Yes
Montivipera albizona		NILSON, ANDREN & FLRDH	1990	Yes	Yes
Montivipera bornmuelleri	Lebanon Viper	WERNER	1898	Yes	Yes
Montivipera bulgardaghica		NILSON & ANDREN	1985	Yes	Yes
Montivipera kuhrangica		RAJABIZADEH, NILSON & KAMI	2011	Yes	Yes
Montivipera latifii	Latifi's Viper	MERTENS, DAREWSKY & KLEMMER	1967	Yes	Yes
Montivipera raddei	Caucasus Viper	BOETTGER	1890	Yes	Yes
Montivipera wagneri	Wagner's Viper	NILSON & ANDRN	1984	Yes	Yes
Montivipera xanthina	Coastal Viper, Ottoman Viper	GRAY	1849	Yes	Yes
Morelia bredli	Centralian Carpet Python	GOW	1981	No	No
Morelia carinata	Rough-scaled Python	SMITH	1981	No	No
Morelia spilota	Carpet python	LACPDE	1804	No	No
Morelia viridis	Green tree python	SCHLEGEL	1872	No	No
Mussurana bicolor	Two-colored Mussurana	PERACCA	1904	No	No
Mussurana montana		FRANCO, MARQUES & PUORTO	1997	No	No
Mussurana quimi		FRANCO, MARQUES & PUORTO	1997	No	No
Myersophis alpestris		TAYLOR	1963	No	No
Myriopholis adleri	Adler worm snake	HAHN & WALLACH	1998	No	No
Myriopholis albiventer	White-bellied worm snake	HALLERMANN & RDEL	1995	No	No
Myriopholis algeriensis		JACQUET	1895	No	No
Myriopholis blanfordi	Sindh Thread Snake	BOULENGER	1890	No	No
Myriopholis boueti	Bouet worm snake	CHABANAUD	1917	No	No
Myriopholis braccianii	Scorteccis Blind Snake	SCORTECCI	1929	No	No
Myriopholis burii	Arabian Blind Snake, Bury worm snake	BOULENGER	1905	No	No
Myriopholis cairi	Cairo Blind Snake	DUMRIL & BIBRON	1844	No	No
Myriopholis erythraeus	Eritrean Worm Snake	SCORTECCI	1929	No	No
Myriopholis filiformis	Socotra Island Blind Snake	BOULENGER	1899	No	No
Myriopholis ionidesi	Ionides worm snake	BROADLEY & WALLACH	2007	No	No
Myriopholis longicauda	Long-tailed Thread Snake	PETERS	1854	No	No
Myriopholis macrorhyncha	Longnosed Worm Snake, Hook-snouted worm snake	JAN	1860	No	No
Myriopholis macrura	Boulenger's Blind Snake	BOULENGER	1899	No	No
Myriopholis narirostris		PETERS	1867	No	No
Myriopholis natatrix	Gambia Blind Snake	ANDERSSON	1937	No	No
Myriopholis perreti		ROUX-ESTVE	1979	No	No
Myriopholis rouxestevae	Roux-Estves woem snake	TRAPE & MANE	2004	No	No
Myriopholis wilsoni	Wilson's Blind Snake	HAHN	1978	No	No
Myriopholis yemenicus	Yemen Blind Snake	SCORTECCI	1933	No	No
Myron karnsi	Aru Mangrove Snake	MURPHY	2011	No	No
Myron resetari	Broome Mangrove Snake	MURPHY	2011	No	No
Myron richardsonii	Richardsons mangrove snake	GRAY	1849	No	No
Myrrophis bennettii	Bennett's Mud Snake	GRAY	1842	No	No
Myrrophis chinensis	Chinese Mud Snake	GRAY	1842	No	No
Naja anchietae	Anchieta's Cobra	BOCAGE	1879	Yes	No
Naja annulata	Ringed Water Cobra	PETERS	1876	Yes	No
Naja annulifera	Snouted Cobra, Banded Cobra	PETERS	1854	Yes	No
Naja arabica		SCORTECCI	1932	Yes	No
Naja ashei	Ashes spitting cobra	WSTER & BROADLEY	2007	Yes	No
Naja atra	Chinese Cobra	CANTOR	1842	Yes	No
Naja christyi	Christy's Water Cobra	BOULENGER	1904	Yes	No
Naja crawshayi		GNTHER	1893	Yes	No
Naja haje	Egyptian Cobra	LINNAEUS	1758	Yes	No
Naja kaouthia	Monocled Cobra, Monocellate Cibra	LESSON	1831	Yes	No
Naja katiensis	Mali Cobra, Katian Spitting Cobra	ANGEL	1922	Yes	No
Naja mandalayensis		SLOWINSKI & WSTER	2000	Yes	No
Naja melanoleuca	Forest Cobra, Black and White Cobra	HALLOWELL	1857	Yes	No
Naja mossambica	Mozambique Spitting Cobra	PETERS	1854	Yes	No
Naja multifasciata	Many-banded Snake	WERNER	1902	Yes	No
Naja naja	Indian Cobra	LINNAEUS	1758	Yes	No
Naja nigricincta	Western Barred Spitting Cobra	BOGERT	1940	Yes	No
Naja nigricollis	nigricoll	REINHARDT	1843	Yes	No
Naja nivea	Cape Cobra	LINNAEUS	1758	Yes	No
Naja nubiae	Nubian Spitting Cobra	WSTER & BROADLEY	2003	Yes	No
Naja oxiana	Central Asian Cobra	EICHWALD	1831	Yes	No
Naja pallida	African Cobra, Red Spitting Cobra	BOULENGER	1896	Yes	No
Naja philippinensis	Philippine Cobra	TAYLOR	1922	Yes	No
Naja sagittifera	Andaman Cobra	WALL	1913	Yes	No
Naja samarensis	Peters' Cobra	PETERS	1861	Yes	No
Naja senegalensis		TRAPE, CHIRIO & WSTER	2009	Yes	No
Naja siamensis	Indo-Chinese Spitting Cobra	LAURENTI	1768	Yes	No
Naja sputatrix	Indonesian Cobra	BOIE	1827	Yes	No
Naja sumatrana	Equatorial Spitting cobra, Golden Spitting Cobra	MLLER	1890	Yes	No
Namibiana gracilior	Slender Thread Snake	BOULENGER	1910	No	No
Namibiana labialis	Damara Thread Snake	STERNFELD	1908	No	No
Namibiana latifrons	Benguela Worm Snake, Sternfelds Thread Snake	STERNFELD	1908	No	No
Namibiana occidentalis	Western Thread Snake, Western Worm Snake	FITZSIMONS	1962	No	No
Namibiana rostrata	Bocage's Blind Snake	BOCAGE	1886	No	No
Natriciteres bipostocularis	Southwestern Forest Marsh Snake	BROADLEY	1962	No	No
Natriciteres fuliginoides	Collared Marsh-Snake, (Forest) Marsh Snake	GNTHER	1858	No	No
Natriciteres olivacea	Olive Marsh Snake	PETERS	1854	No	No
Natriciteres sylvatica	Forest Marsh Snake	BROADLEY	1966	No	No
Natriciteres variegata	Variable Marsh Snake	PETERS	1861	No	No
Natrix maura	Viperine Water Snake	LINNAEUS	1758	No	No
Natrix natrix	European Grass Snake	LINNAEUS	1758	No	No
Natrix tessellata	Dice Snake	LAURENTI	1768	No	No
Nerodia clarkii	Salt Marsh Snake, Gulf Salt Marsh Snake, Mangrove Salt Marsh Snake, Atlantic Salt Marsh Snake	BAIRD & GIRARD	1853	No	No
Nerodia cyclopion	Mississippi Green Water Snake	DUMRIL, BIBRON & DUMRIL	1854	No	No
Nerodia erythrogaster	Plainbelly Water Snake	FORSTER	1771	No	No
Nerodia fasciata	Southern Water Snake	LINNAEUS	1766	No	No
Nerodia floridana	Florida Green Water Snake	GOFF	1936	No	No
Nerodia harteri	Brazos Water Snake, Harters Water Snake	TRAPIDO	1941	No	No
Nerodia paucimaculata	Concho Water Snake	TINKLE & CONANT	1961	No	No
Nerodia rhombifer	Diamondback Water Snake	HALLOWELL	1852	No	No
Nerodia sipedon	Northern Water Snake	LINNAEUS	1758	No	No
Nerodia taxispilota	Brown Water Snake	HOLBROOK	1838	No	No
Ninia atrata	South American Coffee Snake, Hallowell's Coffee Snake	HALLOWELL	1845	No	No
Ninia celata		MCCRANIE & WILSON	1995	No	No
Ninia diademata	Veracruz Ringneck Coffee Snake, Caribbean Ring-necked Coffee Snake, Pacific Ring-necked Coffee Snake, Hidalgo Ring-necked Coffee Snake	BAIRD & GIRARD	1853	No	No
Ninia espinali		MCCRANIE & WILSON	1995	No	No
Ninia franciscoi		ANGARITA-SIERRA	2014	No	No
Ninia hudsoni	Guiana Coffee Snake, Hudson's Coffee Snake	PARKER	1940	No	No
Ninia maculata	Pacific Banded Coffee Snake, Spotted Coffee Snake	PETERS	1861	No	No
Ninia pavimentata	Northern Banded Coffee Snake	BOCOURT	1883	No	No
Ninia psephota	Red-bellied Coffee Snake, Cope's Coffee Snake	COPE	1875	No	No
Ninia sebae	Redback Coffee Snake	DUMRIL, BIBRON & DUMRIL	1854	No	No
